locationid,latitude,longitude,CSUMPRE,CSUMPET,CPOVRPR,CSUMGDD1,CAvgMinT,CAvgMaxT,LTNSUMP,LTNSPET,LTNASPO,LTAvgMnT,LTAvgMxT,DFLTSUM,DFLTMinT,DFLTMaxT,DFLTPVP,shapewkt
10212561,0.458,39.375,0,56.52,0,129.696,24.14,32.842,0.695,36.874,0.025,24.115,32.592,-0.695,0.025,0.25,-0.025,"POLYGON ((39.333332455999965 0.41666643899998945, 39.416665788999964 0.41666643899998945, 39.416665788999964 0.49999977199998946, 39.333332455999965 0.49999977199998946, 39.333332455999965 0.41666643899998945))"
10212858,0.625,37.458,0,41.638,0,105.782,19.423,30.754,0.171,31.215,0.004,19.774,28.65,-0.171,-0.351,2.104,-0.004,"POLYGON ((37.416665796999951 0.583333104999987, 37.499999129999949 0.583333104999987, 37.499999129999949 0.666666437999987, 37.416665796999951 0.666666437999987, 37.416665796999951 0.583333104999987))"
10212925,1.542,39.292,0.042,53.52,0.001,129.678,24.48,32.57,0.212,38.053,0.007,24.552,32.803,-0.171,-0.071,-0.232,-0.006,"POLYGON ((39.249999122999952 1.4999997679999879, 39.333332455999951 1.4999997679999879, 39.333332455999951 1.5833331009999878, 39.249999122999952 1.5833331009999878, 39.249999122999952 1.4999997679999879))"
10212998,0.792,39.042,0,59.602,0,129.782,24.179,32.812,0,37.038,0,23.98,32.366,0,0.199,0.446,0,"POLYGON ((38.999999123999942 0.74999977099998461, 39.083332456999941 0.74999977099998461, 39.083332456999941 0.83333310399998461, 38.999999123999942 0.83333310399998461, 38.999999123999942 0.74999977099998461))"
10213165,0.625,39.375,0,56.568,0,129.696,24.14,32.842,0.29,37.291,0.01,24.374,32.805,-0.29,-0.234,0.037,-0.01,"POLYGON ((39.333332455999965 0.583333104999987, 39.416665788999964 0.583333104999987, 39.416665788999964 0.666666437999987, 39.333332455999965 0.666666437999987, 39.333332455999965 0.583333104999987))"
10213326,1.542,40.208,15.604,43.018,0.363,128.026,24.361,32.195,3.545,39.387,0.088,25.262,33.703,12.06,-0.901,-1.508,0.275,"POLYGON ((40.166665785999953 1.4999997679999879, 40.249999118999952 1.4999997679999879, 40.249999118999952 1.5833331009999878, 40.166665785999953 1.5833331009999878, 40.166665785999953 1.4999997679999879))"
10213462,1.292,38.458,0,60.856,0,132.224,24.391,33.346,0.592,37.271,0.018,23.83,31.99,-0.592,0.561,1.357,-0.018,"POLYGON ((38.416665792999964 1.2499997689999844, 38.499999125999963 1.2499997689999844, 38.499999125999963 1.3333331019999843, 38.416665792999964 1.3333331019999843, 38.416665792999964 1.2499997689999844))"
10213656,3.208,37.625,0,62.531,0,130.365,24.554,32.693,0.355,38.497,0.007,22.784,31.323,-0.355,1.77,1.37,-0.007,"POLYGON ((37.583332462999948 3.166666427999985, 37.666665795999947 3.166666427999985, 37.666665795999947 3.2499997609999851, 37.583332462999948 3.2499997609999851, 37.583332462999948 3.166666427999985))"
10213682,3.458,38.125,5.564,35.665,0.156,96.772,19.835,27.814,2.545,37.96,0.074,22.871,31.216,3.019,-3.035,-3.402,0.082,"POLYGON ((38.083332460999941 3.4166664269999885, 38.16666579399994 3.4166664269999885, 38.16666579399994 3.4999997599999886, 38.083332460999941 3.4999997599999886, 38.083332460999941 3.4166664269999885))"
10213712,0.375,39.208,0.438,54.142,0.008,126.039,23.578,32.433,1.442,36.546,0.048,23.885,32.367,-1.005,-0.307,0.066,-0.04,"POLYGON ((39.166665789999939 0.33333310599999066, 39.249999122999938 0.33333310599999066, 39.249999122999938 0.41666643899999067, 39.166665789999939 0.41666643899999067, 39.166665789999939 0.33333310599999066))"
10213715,2.292,37.542,0,66.178,0,134.588,24.523,33.931,0.51,38.095,0.012,23.554,31.753,-0.51,0.969,2.178,-0.012,"POLYGON ((37.499999129999964 2.2499997649999841, 37.583332462999962 2.2499997649999841, 37.583332462999962 2.3333330979999842, 37.499999129999964 2.3333330979999842, 37.499999129999964 2.2499997649999841))"
10213820,2.958,40.208,16.021,32.797,0.488,107.856,21.793,29.024,6.223,37.821,0.156,24.209,32.584,9.798,-2.417,-3.561,0.333,"POLYGON ((40.166665785999953 2.9166664289999886, 40.249999118999952 2.9166664289999886, 40.249999118999952 2.9999997619999887, 40.166665785999953 2.9999997619999887, 40.166665785999953 2.9166664289999886))"
10213823,1.042,37.375,23.31,31.343,0.744,88.992,18.261,27.166,1.238,31.371,0.043,19.233,28.168,22.072,-0.972,-1.002,0.701,"POLYGON ((37.333332463999966 0.99999976999998808, 37.416665796999965 0.99999976999998808, 37.416665796999965 1.083333102999988, 37.333332463999966 1.083333102999988, 37.333332463999966 0.99999976999998808))"
10213827,2.208,39.458,3.122,41.87,0.075,120.764,23.33,31.156,2.977,38.313,0.084,24.564,32.746,0.145,-1.233,-1.589,-0.01,"POLYGON ((39.41666578899995 2.1666664319999853, 39.499999121999949 2.1666664319999853, 39.499999121999949 2.2499997649999854, 39.41666578899995 2.2499997649999854, 39.41666578899995 2.1666664319999853))"
10213829,4.125,36.708,3.834,58.014,0.066,124.935,24.017,31.679,1.013,41.117,0.03,23.616,32.968,2.821,0.401,-1.289,0.036,"POLYGON ((36.666665799999947 4.0833330909999859, 36.749999132999946 4.0833330909999859, 36.749999132999946 4.1666664239999855, 36.666665799999947 4.1666664239999855, 36.666665799999947 4.0833330909999859))"
10213893,1.708,39.208,1,52.033,0.019,129.077,24.316,32.563,0,38.531,0,24.602,32.779,1,-0.286,-0.216,0.019,"POLYGON ((39.166665789999939 1.6666664339999855, 39.249999122999938 1.6666664339999855, 39.249999122999938 1.7499997669999854, 39.166665789999939 1.7499997669999854, 39.166665789999939 1.6666664339999855))"
10213901,4.042,36.875,0.063,57.682,0.001,124.935,23.922,31.679,1.778,38.633,0.056,22.076,31.514,-1.715,1.846,0.165,-0.054,"POLYGON ((36.833332465999945 3.9999997579999871, 36.916665798999944 3.9999997579999871, 36.916665798999944 4.0833330909999868, 36.833332465999945 4.0833330909999868, 36.833332465999945 3.9999997579999871))"
10213910,1.875,40.125,6.083,43.459,0.14,124.383,23.774,31.764,4.455,39.33,0.113,24.895,33.342,1.628,-1.121,-1.578,0.027,"POLYGON ((40.08333245299994 1.8333330999999902, 40.166665785999939 1.8333330999999902, 40.166665785999939 1.91666643299999, 40.08333245299994 1.91666643299999, 40.08333245299994 1.8333330999999902))"
10213911,1.708,37.375,55.171,27.537,2.003,76.189,17.09,24.678,0.613,32.871,0.021,19.421,28.279,54.557,-2.331,-3.6,1.982,"POLYGON ((37.333332463999966 1.6666664339999855, 37.416665796999965 1.6666664339999855, 37.416665796999965 1.7499997669999854, 37.333332463999966 1.7499997669999854, 37.333332463999966 1.6666664339999855))"
10214159,2.542,38.458,8,48.609,0.165,121.965,23.275,31.547,1.492,37.835,0.045,23.84,31.777,6.507,-0.565,-0.23,0.119,"POLYGON ((38.416665792999964 2.4999997639999876, 38.499999125999963 2.4999997639999876, 38.499999125999963 2.5833330969999877, 38.416665792999964 2.5833330969999877, 38.416665792999964 2.4999997639999876))"
10214853,2.542,38.208,0.563,50.522,0.011,110.933,21.515,30.18,0,37.966,0,22.269,30.414,0.563,-0.753,-0.234,0.011,"POLYGON ((38.166665793999954 2.4999997639999876, 38.249999126999953 2.4999997639999876, 38.249999126999953 2.5833330969999877, 38.166665793999954 2.5833330969999877, 38.166665793999954 2.4999997639999876))"
10214912,1.542,37.292,15.733,30.859,0.51,85.698,17.658,26.827,0.597,33.799,0.02,21.003,29.697,15.136,-3.345,-2.87,0.49,"POLYGON ((37.249999130999953 1.4999997679999879, 37.333332463999952 1.4999997679999879, 37.333332463999952 1.5833331009999878, 37.249999130999953 1.5833331009999878, 37.249999130999953 1.4999997679999879))"
10214928,1.708,40.042,6.083,43.69,0.139,125.032,23.833,31.885,3.133,39.536,0.078,25.022,33.452,2.951,-1.188,-1.566,0.061,"POLYGON ((39.999999119999956 1.6666664339999855, 40.083332452999954 1.6666664339999855, 40.083332452999954 1.7499997669999854, 39.999999119999956 1.7499997669999854, 39.999999119999956 1.6666664339999855))"
10214972,2.208,39.208,1.687,44.878,0.038,123.189,23.628,31.568,0.73,38.53,0.021,24.507,32.593,0.957,-0.878,-1.025,0.017,"POLYGON ((39.166665789999939 2.1666664319999853, 39.249999122999938 2.1666664319999853, 39.249999122999938 2.2499997649999854, 39.166665789999939 2.2499997649999854, 39.166665789999939 2.1666664319999853))"
10215040,1.792,38.292,0.125,56.535,0.002,132.213,24.386,33.365,0.275,37.43,0.008,23.997,31.975,-0.15,0.389,1.39,-0.006,"POLYGON ((38.249999126999938 1.7499997669999843, 38.333332459999937 1.7499997669999843, 38.333332459999937 1.8333330999999842, 38.249999126999938 1.8333330999999842, 38.249999126999938 1.7499997669999843))"
10215250,0.792,39.542,0.062,57.43,0.001,135.122,25.086,33.52,0.292,37.852,0.01,24.713,33.119,-0.23,0.374,0.401,-0.009,"POLYGON ((39.499999121999963 0.74999977099998461, 39.583332454999962 0.74999977099998461, 39.583332454999962 0.83333310399998461, 39.499999121999963 0.83333310399998461, 39.499999121999963 0.74999977099998461))"
10215672,3.042,37.042,0.938,61.826,0.015,134.976,25.244,33.294,0,40.118,0,23.976,32.769,0.938,1.268,0.525,0.015,"POLYGON ((36.999999131999942 2.9999997619999874, 37.083332464999941 2.9999997619999874, 37.083332464999941 3.0833330949999875, 36.999999131999942 3.0833330949999875, 36.999999131999942 2.9999997619999874))"
10215705,1.542,37.625,0.813,42.049,0.019,112.687,21.631,30.566,0.345,34.52,0.011,21.731,30.178,0.467,-0.1,0.388,0.009,"POLYGON ((37.583332462999948 1.4999997679999879, 37.666665795999947 1.4999997679999879, 37.666665795999947 1.5833331009999878, 37.583332462999948 1.5833331009999878, 37.583332462999948 1.4999997679999879))"
10215795,3.792,36.375,4.104,50.343,0.082,137.654,27.36,31.875,0.027,42.071,0.001,24.618,34.047,4.077,2.742,-2.172,0.081,"POLYGON ((36.333332467999952 3.7499997589999836, 36.416665800999951 3.7499997589999836, 36.416665800999951 3.8333330919999837, 36.333332467999952 3.8333330919999837, 36.333332467999952 3.7499997589999836))"
