"locationid","latitude","longitude","CSUMPRE","CSUMPET","CPOVRPR","CSUMGDD1","CAvgMinT","CAvgMaxT","LTNSUMP","LTNSPET","LTNASPO","LTAvgMnT","LTAvgMxT","DFLTSUM","DFLTMinT","DFLTMaxT","DFLTPVP","shapewkt"
10285489,3.458,36.292,0,62.416,0,130.325,25.329,31.807,0.187,36.197,0.007,22.127,30.442,-0.187,3.202,1.365,-0.007,"POLYGON ((36.249999134999939 3.4166664269999885, 36.333332467999938 3.4166664269999885, 36.333332467999938 3.4999997599999886, 36.249999134999939 3.4999997599999886, 36.249999134999939 3.4166664269999885))"
10285533,2.375,38.542,0,63.727,0,123.568,22.905,32.4,0,35.777,0,22.373,29.579,0,0.532,2.821,0,"POLYGON ((38.499999125999949 2.33333309799999, 38.583332458999948 2.33333309799999, 38.583332458999948 2.41666643099999, 38.499999125999949 2.41666643099999, 38.499999125999949 2.33333309799999))"
10285819,0.292,39.542,0,64.762,0,123.736,22.899,32.454,0,34.937,0,22.687,30.321,0,0.212,2.133,0,"POLYGON ((39.499999121999963 0.24999977299998477, 39.583332454999962 0.24999977299998477, 39.583332454999962 0.33333310599998478, 39.499999121999963 0.33333310599998478, 39.499999121999963 0.24999977299998477))"
10285911,0.708,37.625,0,38.294,0,100.44,19.322,29.366,0,28.074,0,18.697,27.008,0,0.625,2.358,0,"POLYGON ((37.583332462999948 0.66666643799998582, 37.666665795999947 0.66666643799998582, 37.666665795999947 0.74999977099998583, 37.583332462999948 0.74999977099998583, 37.583332462999948 0.66666643799998582))"
10285954,2.625,40.208,2.167,47.472,0.046,106.192,21.342,28.999,0,35.957,0,22.506,30.138,2.167,-1.164,-1.14,0.046,"POLYGON ((40.166665785999953 2.5833330969999864, 40.249999118999952 2.5833330969999864, 40.249999118999952 2.6666664299999865, 40.166665785999953 2.6666664299999865, 40.166665785999953 2.5833330969999864))"
10286151,0.208,38.958,0,66.337,0,119.025,22.138,31.869,0,32.852,0,21.479,29.31,0,0.66,2.558,0,"POLYGON ((38.916665790999957 0.16666643999998598, 38.999999123999956 0.16666643999998598, 38.999999123999956 0.24999977299998596, 38.916665790999957 0.24999977299998596, 38.916665790999957 0.16666643999998598))"
10286167,0.625,38.208,0,59.115,0,104.346,19.656,30.157,0,30.905,0,19.819,27.848,0,-0.163,2.309,0,"POLYGON ((38.166665793999954 0.583333104999987, 38.249999126999953 0.583333104999987, 38.249999126999953 0.666666437999987, 38.166665793999954 0.666666437999987, 38.166665793999954 0.583333104999987))"
10286489,2.458,39.292,0,52.783,0,114.943,22.297,30.544,0,35.413,0,22.562,29.911,0,-0.266,0.633,0,"POLYGON ((39.249999122999952 2.4166664309999888, 39.333332455999951 2.4166664309999888, 39.333332455999951 2.4999997639999889, 39.249999122999952 2.4999997639999889, 39.249999122999952 2.4166664309999888))"
10286733,2.125,39.042,0,65.283,0,123.642,22.947,32.38,0,36.052,0,22.748,30.054,0,0.199,2.326,0,"POLYGON ((38.999999123999942 2.0833330989999865, 39.083332456999941 2.0833330989999865, 39.083332456999941 2.1666664319999867, 38.999999123999942 2.1666664319999867, 38.999999123999942 2.0833330989999865))"
10286772,2.375,38.458,0,63.729,0,123.568,22.905,32.4,0,35.837,0,22.374,29.569,0,0.531,2.831,0,"POLYGON ((38.416665792999964 2.33333309799999, 38.499999125999963 2.33333309799999, 38.499999125999963 2.41666643099999, 38.416665792999964 2.41666643099999, 38.416665792999964 2.33333309799999))"
10286812,1.625,39.625,0,63.185,0,123.831,23.218,32.162,0.004,36.635,0,23.061,30.589,-0.004,0.157,1.573,0,"POLYGON ((39.583332454999947 1.5833331009999867, 39.666665787999946 1.5833331009999867, 39.666665787999946 1.6666664339999866, 39.583332454999947 1.6666664339999866, 39.583332454999947 1.5833331009999867))"
10286855,4.375,36.792,0,64.879,0,121.651,22.912,31.845,0.512,33.527,0.017,22.326,30.169,-0.512,0.586,1.676,-0.017,"POLYGON ((36.74999913299996 4.3333330899999893, 36.833332465999959 4.3333330899999893, 36.833332465999959 4.416666422999989, 36.74999913299996 4.416666422999989, 36.74999913299996 4.3333330899999893))"
10286867,0.958,38.792,0,73.028,0,128.103,23.441,33.16,0,34.553,0,22.316,29.889,0,1.125,3.271,0,"POLYGON ((38.74999912499996 0.91666643699998929, 38.833332457999958 0.91666643699998929, 38.833332457999958 0.9999997699999893, 38.74999912499996 0.9999997699999893, 38.74999912499996 0.91666643699998929))"
10286871,0.875,36.708,16.25,30.485,0.533,60.482,14.412,22.859,7.516,25.575,0.3,13.691,23.234,8.734,0.721,-0.376,0.233,"POLYGON ((36.666665799999947 0.8333331039999905, 36.749999132999946 0.8333331039999905, 36.749999132999946 0.91666643699999051, 36.666665799999947 0.91666643699999051, 36.666665799999947 0.8333331039999905))"
10286873,3.542,36.792,0,69.331,0,123.393,22.86,32.395,0,35.501,0,22.206,30.175,0,0.654,2.22,0,"POLYGON ((36.74999913299996 3.4999997599999872, 36.833332465999959 3.4999997599999872, 36.833332465999959 3.5833330929999874, 36.74999913299996 3.5833330929999874, 36.74999913299996 3.4999997599999872))"
10287582,1.958,39.208,0,61.843,0,122.417,23.014,31.963,0,36.208,0,22.795,30.179,0,0.219,1.784,0,"POLYGON ((39.166665789999939 1.916666432999989, 39.249999122999938 1.916666432999989, 39.249999122999938 1.9999997659999889, 39.166665789999939 1.9999997659999889, 39.166665789999939 1.916666432999989))"
10287606,2.208,38.542,0,64.315,0,124.661,23.029,32.589,0,35.878,0,22.426,29.65,0,0.603,2.938,0,"POLYGON ((38.499999125999949 2.1666664319999853, 38.583332458999948 2.1666664319999853, 38.583332458999948 2.2499997649999854, 38.499999125999949 2.2499997649999854, 38.499999125999949 2.1666664319999853))"
10287628,0.208,39.042,0,66.392,0,119.025,22.138,31.869,0,33.171,0,21.733,29.525,0,0.406,2.344,0,"POLYGON ((38.999999123999942 0.16666643999998598, 39.083332456999941 0.16666643999998598, 39.083332456999941 0.24999977299998596, 38.999999123999942 0.24999977299998596, 38.999999123999942 0.16666643999998598))"
10288019,2.208,38.625,0,64.334,0,124.661,23.029,32.589,0,35.892,0,22.498,29.725,0,0.53,2.863,0,"POLYGON ((38.583332458999962 2.1666664319999853, 38.666665791999961 2.1666664319999853, 38.666665791999961 2.2499997649999854, 38.583332458999962 2.2499997649999854, 38.583332458999962 2.1666664319999853))"
10288168,2.458,37.708,0,72.631,0,125.713,23.143,32.775,0.265,36.265,0.008,22.068,29.432,-0.265,1.075,3.342,-0.008,"POLYGON ((37.666665795999961 2.4166664309999888, 37.74999912899996 2.4166664309999888, 37.74999912899996 2.4999997639999889, 37.666665795999961 2.4999997639999889, 37.666665795999961 2.4166664309999888))"
10288417,1.958,38.542,0,67.75,0,128.158,23.502,33.115,0,35.72,0,22.599,29.849,0,0.903,3.266,0,"POLYGON ((38.499999125999949 1.916666432999989, 38.583332458999948 1.916666432999989, 38.583332458999948 1.9999997659999889, 38.499999125999949 1.9999997659999889, 38.499999125999949 1.916666432999989))"
10288575,0.792,39.208,0,69.233,0,126.292,23.346,32.738,0.008,35.212,0,22.567,30.178,-0.008,0.779,2.56,0,"POLYGON ((39.166665789999939 0.74999977099998461, 39.249999122999938 0.74999977099998461, 39.249999122999938 0.83333310399998461, 39.166665789999939 0.83333310399998461, 39.166665789999939 0.74999977099998461))"
10288577,1.042,36.625,30.563,26.679,1.146,61.934,14.56,23.126,8.979,25.589,0.363,13.297,22.928,21.583,1.262,0.197,0.782,"POLYGON ((36.583332466999963 0.99999976999998808, 36.666665799999961 0.99999976999998808, 36.666665799999961 1.083333102999988, 36.583332466999963 1.083333102999988, 36.583332466999963 0.99999976999998808))"
10288630,2.958,37.708,0,66.923,0,128.134,23.629,32.981,0.147,36.097,0.004,22.36,29.714,-0.147,1.268,3.266,-0.004,"POLYGON ((37.666665795999961 2.9166664289999886, 37.74999912899996 2.9166664289999886, 37.74999912899996 2.9999997619999887, 37.666665795999961 2.9999997619999887, 37.666665795999961 2.9166664289999886))"
10288801,3.125,38.542,0.042,56.251,0.001,112.782,21.742,30.481,0,35.292,0,21.95,29.182,0.042,-0.208,1.299,0.001,"POLYGON ((38.499999125999949 3.0833330949999862, 38.583332458999948 3.0833330949999862, 38.583332458999948 3.1666664279999863, 38.499999125999949 3.1666664279999863, 38.499999125999949 3.0833330949999862))"
10288967,2.458,36.875,0,56.416,0,117.308,22.485,31.032,0.585,33.804,0.019,20.825,28.96,-0.585,1.66,2.072,-0.019,"POLYGON ((36.833332465999945 2.4166664309999888, 36.916665798999944 2.4166664309999888, 36.916665798999944 2.4999997639999889, 36.833332465999945 2.4999997639999889, 36.833332465999945 2.4166664309999888))"
10288969,2.292,37.375,0,61.126,0,118.135,21.861,31.892,1.655,35.271,0.052,21.898,29.496,-1.655,-0.037,2.395,-0.052,"POLYGON ((37.333332463999966 2.2499997649999841, 37.416665796999965 2.2499997649999841, 37.416665796999965 2.3333330979999842, 37.333332463999966 2.3333330979999842, 37.333332463999966 2.2499997649999841))"
10289392,2.042,39.375,0,61.159,0,122.359,23.014,31.946,0.028,36.075,0.001,22.874,30.284,-0.028,0.139,1.662,-0.001,"POLYGON ((39.333332455999965 1.9999997659999877, 39.416665788999964 1.9999997659999877, 39.416665788999964 2.0833330989999879, 39.333332455999965 2.0833330989999879, 39.333332455999965 1.9999997659999877))"
10289819,4.292,37.042,0,54.412,0,105.331,20.697,29.398,0.657,32.754,0.021,20.828,28.808,-0.657,-0.131,0.59,-0.021,"POLYGON ((36.999999131999942 4.2499997569999834, 37.083332464999941 4.2499997569999834, 37.083332464999941 4.3333330899999831, 36.999999131999942 4.3333330899999831, 36.999999131999942 4.2499997569999834))"
10289823,2.958,39.208,0.75,41.78,0.018,103.324,20.906,28.615,0,35.113,0,22.202,29.498,0.75,-1.296,-0.883,0.018,"POLYGON ((39.166665789999939 2.9166664289999886, 39.249999122999938 2.9166664289999886, 39.249999122999938 2.9999997619999887, 39.166665789999939 2.9999997619999887, 39.166665789999939 2.9166664289999886))"
10290211,3.208,38.042,0,57.057,0,110.15,21.155,30.316,0,35.598,0,21.775,29.118,0,-0.62,1.199,0,"POLYGON ((37.999999127999956 3.166666427999985, 38.083332460999955 3.166666427999985, 38.083332460999955 3.2499997609999851, 37.999999127999956 3.2499997609999851, 37.999999127999956 3.166666427999985))"
10290232,1.542,37.708,0,58.557,0,119.254,21.86,32.213,0,32.438,0,20.802,28.542,0,1.058,3.67,0,"POLYGON ((37.666665795999961 1.4999997679999879, 37.74999912899996 1.4999997679999879, 37.74999912899996 1.5833331009999878, 37.666665795999961 1.5833331009999878, 37.666665795999961 1.4999997679999879))"
10290504,1.042,38.042,0,60.196,0,116.396,21.594,31.643,0,31.924,0,20.186,28.077,0,1.408,3.566,0,"POLYGON ((37.999999127999956 0.99999976999998808, 38.083332460999955 0.99999976999998808, 38.083332460999955 1.083333102999988, 37.999999127999956 1.083333102999988, 37.999999127999956 0.99999976999998808))"
10290580,1.708,39.958,0.458,56.262,0.008,121.707,23.113,31.643,0.002,37.154,0,23.252,30.831,0.457,-0.138,0.812,0.008,"POLYGON ((39.916665786999943 1.6666664339999855, 39.999999119999941 1.6666664339999855, 39.999999119999941 1.7499997669999854, 39.916665786999943 1.7499997669999854, 39.916665786999943 1.6666664339999855))"
10290871,3.875,36.792,0,66.632,0,120.036,22.593,31.703,0,34.958,0,21.894,29.882,0,0.699,1.821,0,"POLYGON ((36.74999913299996 3.8333330919999895, 36.833332465999959 3.8333330919999895, 36.833332465999959 3.9166664249999896, 36.74999913299996 3.9166664249999896, 36.74999913299996 3.8333330919999895))"
10291062,3.208,37.292,0,73.665,0,136.325,24.733,34.217,0.198,35.742,0.005,22.543,30.128,-0.198,2.19,4.09,-0.005,"POLYGON ((37.249999130999953 3.166666427999985, 37.333332463999952 3.166666427999985, 37.333332463999952 3.2499997609999851, 37.249999130999953 3.2499997609999851, 37.249999130999953 3.166666427999985))"
10291064,2.292,38.875,0,62.861,0,122.632,22.796,32.242,0,35.553,0,22.563,29.819,0,0.232,2.423,0,"POLYGON ((38.833332457999944 2.2499997649999841, 38.916665790999943 2.2499997649999841, 38.916665790999943 2.3333330979999842, 38.833332457999944 2.3333330979999842, 38.833332457999944 2.2499997649999841))"
10291092,1.042,36.542,30.563,26.553,1.151,61.934,14.56,23.126,9.242,26.046,0.372,14.281,23.81,21.32,0.279,-0.684,0.779,"POLYGON ((36.49999913399995 0.99999976999998808, 36.583332466999948 0.99999976999998808, 36.583332466999948 1.083333102999988, 36.49999913399995 1.083333102999988, 36.49999913399995 0.99999976999998808))"
10291106,4.125,36.875,0,67.121,0,120.751,22.751,31.749,0.117,34.042,0.004,20.793,28.878,-0.117,1.958,2.871,-0.004,"POLYGON ((36.833332465999945 4.0833330909999859, 36.916665798999944 4.0833330909999859, 36.916665798999944 4.1666664239999855, 36.833332465999945 4.1666664239999855, 36.833332465999945 4.0833330909999859))"
10291118,0.875,37.292,0,39.339,0,102.333,19.753,29.485,0.097,28.165,0.003,17.573,26.167,-0.097,2.18,3.318,-0.003,"POLYGON ((37.249999130999953 0.8333331039999905, 37.333332463999952 0.8333331039999905, 37.333332463999952 0.91666643699999051, 37.249999130999953 0.91666643699999051, 37.249999130999953 0.8333331039999905))"
10291119,1.208,39.375,0,70.148,0,128.04,23.613,32.969,0.102,35.788,0.003,22.981,30.506,-0.102,0.632,2.463,-0.003,"POLYGON ((39.333332455999965 1.1666664359999857, 39.416665788999964 1.1666664359999857, 39.416665788999964 1.2499997689999855, 39.333332455999965 1.2499997689999855, 39.333332455999965 1.1666664359999857))"
10291431,1.792,39.375,0,64.152,0,124.317,23.178,32.341,0,35.979,0,22.891,30.345,0,0.287,1.996,0,"POLYGON ((39.333332455999965 1.7499997669999843, 39.416665788999964 1.7499997669999843, 39.416665788999964 1.8333330999999842, 39.333332455999965 1.8333330999999842, 39.333332455999965 1.7499997669999843))"
10291439,0.625,39.958,0,60.937,0,125.108,23.373,32.372,0.012,35.462,0,23.191,30.739,-0.012,0.181,1.634,0,"POLYGON ((39.916665786999943 0.583333104999987, 39.999999119999941 0.583333104999987, 39.999999119999941 0.666666437999987, 39.916665786999943 0.666666437999987, 39.916665786999943 0.583333104999987))"
10291651,3.875,37.042,0,63.839,0,124.576,23.472,32.122,0.344,35.332,0.009,22.332,30.108,-0.344,1.14,2.014,-0.009,"POLYGON ((36.999999131999942 3.8333330919999895, 37.083332464999941 3.8333330919999895, 37.083332464999941 3.9166664249999896, 36.999999131999942 3.9166664249999896, 36.999999131999942 3.8333330919999895))"
10291690,1.875,38.708,0,69.462,0,127.208,23.39,32.955,0,35.7,0,22.698,29.981,0,0.692,2.975,0,"POLYGON ((38.666665791999947 1.8333330999999902, 38.749999124999945 1.8333330999999902, 38.749999124999945 1.91666643299999, 38.666665791999947 1.91666643299999, 38.666665791999947 1.8333330999999902))"
10291693,3.958,37.208,0,60.946,0,118.724,22.522,31.399,0.402,35.098,0.011,22.057,29.782,-0.402,0.465,1.617,-0.011,"POLYGON ((37.16666579799994 3.9166664249999883, 37.249999130999939 3.9166664249999883, 37.249999130999939 3.9999997579999884, 37.16666579799994 3.9999997579999884, 37.16666579799994 3.9166664249999883))"
10291703,1.458,37.125,0,37.042,0,85.26,17.319,27.041,0.071,30.202,0.003,19.28,27.578,-0.071,-1.96,-0.537,-0.003,"POLYGON ((37.083332464999955 1.4166664349999891, 37.166665797999954 1.4166664349999891, 37.166665797999954 1.499999767999989, 37.083332464999955 1.499999767999989, 37.083332464999955 1.4166664349999891))"
10291773,3.708,37.375,0,65.98,0,129.642,24.117,32.923,0.366,36.087,0.01,22.574,30.128,-0.366,1.544,2.795,-0.01,"POLYGON ((37.333332463999966 3.6666664259999848, 37.416665796999965 3.6666664259999848, 37.416665796999965 3.7499997589999849, 37.333332463999966 3.7499997589999849, 37.333332463999966 3.6666664259999848))"
10291854,1.875,36.625,0,49.394,0,126.943,23.948,32.321,0.073,29.224,0.002,18.13,26.9,-0.073,5.818,5.421,-0.002,"POLYGON ((36.583332466999963 1.8333330999999902, 36.666665799999961 1.8333330999999902, 36.666665799999961 1.91666643299999, 36.583332466999963 1.91666643299999, 36.583332466999963 1.8333330999999902))"
10291861,1.708,37.958,0,66.631,0,125.243,22.755,33.028,0,35.023,0,21.548,29.048,0,1.207,3.981,0,"POLYGON ((37.916665794999943 1.6666664339999855, 37.999999127999942 1.6666664339999855, 37.999999127999942 1.7499997669999854, 37.916665794999943 1.7499997669999854, 37.916665794999943 1.6666664339999855))"
10291865,1.375,38.958,0,71.541,0,128.71,23.635,33.139,0,35.536,0,22.685,30.14,0,0.95,3,0,"POLYGON ((38.916665790999957 1.3333331019999903, 38.999999123999956 1.3333331019999903, 38.999999123999956 1.4166664349999902, 38.916665790999957 1.4166664349999902, 38.916665790999957 1.3333331019999903))"
10292171,0.792,38.292,0,68.857,0,117.565,21.656,31.934,0,32.662,0,20.722,28.564,0,0.934,3.37,0,"POLYGON ((38.249999126999938 0.74999977099998461, 38.333332459999937 0.74999977099998461, 38.333332459999937 0.83333310399998461, 38.249999126999938 0.83333310399998461, 38.249999126999938 0.74999977099998461))"
10292177,1.792,38.125,0,66.116,0,124.613,22.698,32.906,0,35.471,0,22.07,29.436,0,0.628,3.47,0,"POLYGON ((38.083332460999941 1.7499997669999843, 38.16666579399994 1.7499997669999843, 38.16666579399994 1.8333330999999842, 38.083332460999941 1.8333330999999842, 38.083332460999941 1.7499997669999843))"
10292178,1.208,37.458,0,42.938,0,104.38,19.843,29.98,0,29.44,0,18.809,27.055,0,1.034,2.924,0,"POLYGON ((37.416665796999951 1.1666664359999857, 37.499999129999949 1.1666664359999857, 37.499999129999949 1.2499997689999855, 37.416665796999951 1.2499997689999855, 37.416665796999951 1.1666664359999857))"
10292205,2.792,39.875,1.625,40.821,0.04,101.728,20.693,28.372,0,34.104,0,20.84,28.597,1.625,-0.147,-0.225,0.04,"POLYGON ((39.833332453999958 2.7499997629999839, 39.916665786999957 2.7499997629999839, 39.916665786999957 2.8333330959999841, 39.833332453999958 2.8333330959999841, 39.833332453999958 2.7499997629999839))"
10292223,1.375,37.792,0,53.577,0,115.442,21.459,31.525,0,33.456,0,20.708,28.482,0,0.75,3.042,0,"POLYGON ((37.749999128999946 1.3333331019999903, 37.833332461999944 1.3333331019999903, 37.833332461999944 1.4166664349999902, 37.749999128999946 1.4166664349999902, 37.749999128999946 1.3333331019999903))"
10292603,1.958,38.208,0,64.117,0,124.748,22.915,32.728,0,35.974,0,22.197,29.491,0,0.718,3.237,0,"POLYGON ((38.166665793999954 1.916666432999989, 38.249999126999953 1.916666432999989, 38.249999126999953 1.9999997659999889, 38.166665793999954 1.9999997659999889, 38.166665793999954 1.916666432999989))"
10292613,3.458,37.625,0,68.458,0,121.403,22.641,32.046,0.397,34.818,0.011,20.367,28.124,-0.397,2.274,3.922,-0.011,"POLYGON ((37.583332462999948 3.4166664269999885, 37.666665795999947 3.4166664269999885, 37.666665795999947 3.4999997599999886, 37.583332462999948 3.4999997599999886, 37.583332462999948 3.4166664269999885))"
10292867,1.292,38.958,0,71.554,0,128.71,23.635,33.139,0,35.43,0,22.707,30.175,0,0.928,2.964,0,"POLYGON ((38.916665790999957 1.2499997689999844, 38.999999123999956 1.2499997689999844, 38.999999123999956 1.3333331019999843, 38.916665790999957 1.3333331019999843, 38.916665790999957 1.2499997689999844))"
10292879,3.708,37.792,0,57.027,0,100.284,20.01,28.643,0.029,34.381,0.001,20.695,28.342,-0.029,-0.685,0.3,-0.001,"POLYGON ((37.749999128999946 3.6666664259999848, 37.833332461999944 3.6666664259999848, 37.833332461999944 3.7499997589999849, 37.749999128999946 3.7499997589999849, 37.749999128999946 3.6666664259999848))"
10292884,3.708,37.708,0,58.54,0,101.453,20.117,28.87,0.455,35.177,0.013,21.072,28.697,-0.455,-0.955,0.172,-0.013,"POLYGON ((37.666665795999961 3.6666664259999848, 37.74999912899996 3.6666664259999848, 37.74999912899996 3.7499997589999849, 37.666665795999961 3.7499997589999849, 37.666665795999961 3.6666664259999848))"
10292901,3.292,36.958,0,74.168,0,135.7,24.737,34.034,0,35.955,0,22.644,30.441,0,2.094,3.593,0,"POLYGON ((36.916665798999958 3.2499997609999838, 36.999999131999957 3.2499997609999838, 36.999999131999957 3.3333330939999839, 36.916665798999958 3.3333330939999839, 36.916665798999958 3.2499997609999838))"
10293003,0.125,38.375,0.125,49.36,0.003,119.315,21.543,32.547,0,30.145,0,20.471,28.48,0.125,1.072,4.066,0.003,"POLYGON ((38.333332459999951 0.0833331069999872, 38.41666579299995 0.0833331069999872, 38.41666579299995 0.16666643999998718, 38.333332459999951 0.16666643999998718, 38.333332459999951 0.0833331069999872))"
10293315,0.792,39.708,0,63.594,0,124.725,23.292,32.334,0.029,35.794,0.001,22.995,30.583,-0.029,0.297,1.751,-0.001,"POLYGON ((39.66666578799996 0.74999977099998461, 39.749999120999959 0.74999977099998461, 39.749999120999959 0.83333310399998461, 39.66666578799996 0.83333310399998461, 39.66666578799996 0.74999977099998461))"
10293550,0.125,39.542,0,62.907,0,120.658,22.553,31.921,0.023,34.641,0.001,22.446,30.114,-0.023,0.106,1.807,-0.001,"POLYGON ((39.499999121999963 0.0833331069999872, 39.583332454999962 0.0833331069999872, 39.583332454999962 0.16666643999998718, 39.499999121999963 0.16666643999998718, 39.499999121999963 0.0833331069999872))"
10293602,2.208,37.375,0,61.089,0,118.135,21.861,31.892,0,35.373,0,21.714,29.347,0,0.147,2.545,0,"POLYGON ((37.333332463999966 2.1666664319999853, 37.416665796999965 2.1666664319999853, 37.416665796999965 2.2499997649999854, 37.333332463999966 2.2499997649999854, 37.333332463999966 2.1666664319999853))"
10293645,1.542,39.958,0.25,57.919,0.004,124.066,23.379,32.068,0,36.872,0,23.308,30.884,0.25,0.071,1.184,0.004,"POLYGON ((39.916665786999943 1.4999997679999879, 39.999999119999941 1.4999997679999879, 39.999999119999941 1.5833331009999878, 39.916665786999943 1.5833331009999878, 39.916665786999943 1.4999997679999879))"
10293954,1.208,39.958,0.125,60.49,0.002,125.005,23.381,32.334,0.009,36.321,0,23.275,30.85,0.116,0.106,1.484,0.002,"POLYGON ((39.916665786999943 1.1666664359999857, 39.999999119999941 1.1666664359999857, 39.999999119999941 1.2499997689999855, 39.916665786999943 1.2499997689999855, 39.916665786999943 1.1666664359999857))"
10294207,2.042,38.208,0,64.143,0,124.748,22.915,32.728,0,36.244,0,22.311,29.566,0,0.603,3.162,0,"POLYGON ((38.166665793999954 1.9999997659999877, 38.249999126999953 1.9999997659999877, 38.249999126999953 2.0833330989999879, 38.166665793999954 2.0833330989999879, 38.166665793999954 1.9999997659999877))"
10294294,3.625,37.625,0,68.75,0,121.403,22.641,32.046,0.397,35.394,0.011,21.368,28.979,-0.397,1.273,3.067,-0.011,"POLYGON ((37.583332462999948 3.583333092999986, 37.666665795999947 3.583333092999986, 37.666665795999947 3.6666664259999862, 37.583332462999948 3.6666664259999862, 37.583332462999948 3.583333092999986))"
10294297,2.792,38.125,0,69.188,0,121.349,22.585,32.086,0,36.158,0,21.998,29.252,0,0.587,2.834,0,"POLYGON ((38.083332460999941 2.7499997629999839, 38.16666579399994 2.7499997629999839, 38.16666579399994 2.8333330959999841, 38.083332460999941 2.8333330959999841, 38.083332460999941 2.7499997629999839))"
10294302,2.875,37.292,0,65.313,0,130.916,23.83,33.574,0.172,35.752,0.005,22.373,29.964,-0.172,1.457,3.611,-0.005,"POLYGON ((37.249999130999953 2.83333309599999, 37.333332463999952 2.83333309599999, 37.333332463999952 2.91666642899999, 37.249999130999953 2.91666642899999, 37.249999130999953 2.83333309599999))"
10294318,1.208,39.792,0,61.6,0,123.521,23.131,32.155,0.009,35.968,0,23.111,30.691,-0.009,0.02,1.464,0,"POLYGON ((39.749999120999945 1.1666664359999857, 39.833332453999944 1.1666664359999857, 39.833332453999944 1.2499997689999855, 39.749999120999945 1.2499997689999855, 39.749999120999945 1.1666664359999857))"
