"locationid","latitude","longitude","CSUMPRE","CSUMPET","CPOVRPR","CSUMGDD1","CAvgMinT","CAvgMaxT","LTNSUMP","LTNSPET","LTNASPO","LTAvgMnT","LTAvgMxT","DFLTSUM","DFLTMinT","DFLTMaxT","DFLTPVP","shapewkt"
10174454,1.542,36.542,0,33.682,0,112.125,20.423,31.613,5.467,35.966,0.164,20.268,30.418,-5.467,0.155,1.195,-0.164,"POLYGON ((36.49999913399995 1.4999997679999879, 36.583332466999948 1.4999997679999879, 36.583332466999948 1.5833331009999878, 36.49999913399995 1.5833331009999878, 36.49999913399995 1.4999997679999879))"
10174676,2.542,38.958,0,40.062,0,132.545,23.944,34.15,1.224,38.026,0.036,23.808,32.322,-1.224,0.136,1.828,-0.036,"POLYGON ((38.916665790999957 2.4999997639999876, 38.999999123999956 2.4999997639999876, 38.999999123999956 2.5833330969999877, 38.916665790999957 2.5833330969999877, 38.916665790999957 2.4999997639999876))"
10174698,3.542,37.958,0.675,38.307,0.018,121.655,21.896,32.863,7.164,38.272,0.229,21.648,30.785,-6.489,0.247,2.077,-0.211,"POLYGON ((37.916665794999943 3.4999997599999872, 37.999999127999942 3.4999997599999872, 37.999999127999942 3.5833330929999874, 37.916665794999943 3.5833330929999874, 37.916665794999943 3.4999997599999872))"
10174723,1.125,38.292,0,36.737,0,125.475,22.969,32.881,4.425,37.502,0.043,22.689,31.721,-4.425,0.28,1.161,-0.043,"POLYGON ((38.249999126999938 1.0833331029999869, 38.333332459999937 1.0833331029999869, 38.333332459999937 1.1666664359999868, 38.249999126999938 1.1666664359999868, 38.249999126999938 1.0833331029999869))"
10174958,1.625,36.875,0,33.691,0,101.11,18.581,30.307,5.918,35.89,0.182,18.629,29.021,-5.918,-0.047,1.286,-0.182,"POLYGON ((36.833332465999945 1.5833331009999867, 36.916665798999944 1.5833331009999867, 36.916665798999944 1.6666664339999866, 36.833332465999945 1.6666664339999866, 36.833332465999945 1.5833331009999867))"
10174995,2.542,38.875,0,39.891,0,131.66,23.767,34.04,1.245,38.021,0.036,23.632,32.169,-1.245,0.135,1.871,-0.036,"POLYGON ((38.833332457999944 2.4999997639999876, 38.916665790999943 2.4999997639999876, 38.916665790999943 2.5833330969999877, 38.833332457999944 2.5833330969999877, 38.833332457999944 2.4999997639999876))"
10175140,0.542,37.375,0,32.924,0,102.615,19.44,29.879,13.899,33.824,0.305,19.487,29.548,-13.899,-0.047,0.331,-0.305,"POLYGON ((37.333332463999966 0.49999977199998824, 37.416665796999965 0.49999977199998824, 37.416665796999965 0.58333310499998825, 37.333332463999966 0.58333310499998825, 37.333332463999966 0.49999977199998824))"
10175547,0.792,37.458,0,33.279,0,99.62,18.814,29.649,12.188,34.61,0.241,18.931,29.075,-12.188,-0.117,0.573,-0.241,"POLYGON ((37.416665796999951 0.74999977099998461, 37.499999129999949 0.74999977099998461, 37.499999129999949 0.83333310399998461, 37.416665796999951 0.83333310399998461, 37.416665796999951 0.74999977099998461))"
10175551,2.875,38.458,0,39.309,0,130.195,23.453,33.907,3.641,38.374,0.097,23.259,31.8,-3.641,0.193,2.107,-0.097,"POLYGON ((38.416665792999964 2.83333309599999, 38.499999125999963 2.83333309599999, 38.499999125999963 2.91666642899999, 38.416665792999964 2.91666642899999, 38.416665792999964 2.83333309599999))"
10175557,3.458,38.792,0,39.677,0,127.98,23.169,33.463,6.17,35.199,0.194,23.071,31.597,-6.17,0.098,1.866,-0.194,"POLYGON ((38.74999912499996 3.4166664269999885, 38.833332457999958 3.4166664269999885, 38.833332457999958 3.4999997599999886, 38.74999912499996 3.4999997599999886, 38.74999912499996 3.4166664269999885))"
10175634,2.875,38.375,0,39.221,0,130.87,23.571,34.01,3.65,38.555,0.096,23.342,31.867,-3.65,0.229,2.143,-0.096,"POLYGON ((38.333332459999951 2.83333309599999, 38.41666579299995 2.83333309599999, 38.41666579299995 2.91666642899999, 38.333332459999951 2.91666642899999, 38.333332459999951 2.83333309599999))"
10175664,3.625,36.958,0.525,37.672,0.014,135.76,24.25,34.89,7.65,40.272,0.231,23.408,32.792,-7.125,0.842,2.098,-0.217,"POLYGON ((36.916665798999958 3.583333092999986, 36.999999131999957 3.583333092999986, 36.999999131999957 3.6666664259999862, 36.916665798999958 3.6666664259999862, 36.916665798999958 3.583333092999986))"
10176653,1.458,38.125,0,36.793,0,123.075,22.424,32.74,2.625,38.491,0.049,22.233,31.282,-2.625,0.191,1.458,-0.049,"POLYGON ((38.083332460999941 1.4166664349999891, 38.16666579399994 1.4166664349999891, 38.16666579399994 1.499999767999989, 38.083332460999941 1.499999767999989, 38.083332460999941 1.4166664349999891))"
10176656,1.375,37.625,0,35.339,0,118.92,21.75,32.227,4.777,37.139,0.072,21.598,30.914,-4.777,0.153,1.313,-0.072,"POLYGON ((37.583332462999948 1.3333331019999903, 37.666665795999947 1.3333331019999903, 37.666665795999947 1.4166664349999902, 37.583332462999948 1.4166664349999902, 37.583332462999948 1.3333331019999903))"
10176667,3.792,36.458,7.975,37.185,0.214,136.3,24.271,35,7.225,41.383,0.212,23.242,33.006,0.75,1.03,1.994,0.003,"POLYGON ((36.416665800999965 3.7499997589999836, 36.499999133999964 3.7499997589999836, 36.499999133999964 3.8333330919999837, 36.416665800999965 3.8333330919999837, 36.416665800999965 3.7499997589999836))"
10176687,1.125,39.375,0,39.453,0,136.715,24.909,34.304,1.987,38.055,0.028,24.371,33.206,-1.987,0.537,1.098,-0.028,"POLYGON ((39.333332455999965 1.0833331029999869, 39.416665788999964 1.0833331029999869, 39.416665788999964 1.1666664359999868, 39.333332455999965 1.1666664359999868, 39.333332455999965 1.0833331029999869))"
10176690,0.958,39.458,0,39.278,0,137.045,25.017,34.251,6.286,38.064,0.15,24.382,33.246,-6.286,0.635,1.005,-0.15,"POLYGON ((39.41666578899995 0.91666643699998929, 39.499999121999949 0.91666643699998929, 39.499999121999949 0.9999997699999893, 39.41666578899995 0.9999997699999893, 39.41666578899995 0.91666643699998929))"
10176707,0.875,37.958,0,34.991,0,114.515,21.271,31.447,6.203,36.695,0.09,21.141,30.628,-6.203,0.13,0.819,-0.09,"POLYGON ((37.916665794999943 0.8333331039999905, 37.999999127999942 0.8333331039999905, 37.999999127999942 0.91666643699999051, 37.916665794999943 0.91666643699999051, 37.916665794999943 0.8333331039999905))"
10176739,2.958,37.958,0,38.638,0,132.415,23.797,34.293,1.123,39.802,0.036,23.423,32.038,-1.123,0.375,2.255,-0.036,"POLYGON ((37.916665794999943 2.9166664289999886, 37.999999127999942 2.9166664289999886, 37.999999127999942 2.9999997619999887, 37.916665794999943 2.9999997619999887, 37.916665794999943 2.9166664289999886))"
10176749,1.375,36.542,3.35,32.985,0.102,100.735,18.596,30.186,8.722,35.224,0.262,18.637,29.179,-5.372,-0.041,1.007,-0.161,"POLYGON ((36.49999913399995 1.3333331019999903, 36.583332466999948 1.3333331019999903, 36.583332466999948 1.4166664349999902, 36.49999913399995 1.4166664349999902, 36.49999913399995 1.3333331019999903))"
10176754,0.708,39.542,0,38.953,0,137.46,25.173,34.157,9.591,37.929,0.231,24.383,33.264,-9.591,0.79,0.893,-0.231,"POLYGON ((39.499999121999963 0.66666643799998582, 39.583332454999962 0.66666643799998582, 39.583332454999962 0.74999977099998583, 39.499999121999963 0.74999977099998583, 39.499999121999963 0.66666643799998582))"
10176756,0.542,39.042,0,37.521,0,129.595,23.883,33.144,4.961,37.425,0.043,23.226,32.334,-4.961,0.657,0.81,-0.043,"POLYGON ((38.999999123999942 0.49999977199998824, 39.083332456999941 0.49999977199998824, 39.083332456999941 0.58333310499998825, 38.999999123999942 0.58333310499998825, 38.999999123999942 0.49999977199998824))"
10176771,1.958,39.125,0,40.054,0,134.21,24.28,34.289,0.914,38.465,0.028,24.063,32.725,-0.914,0.217,1.564,-0.028,"POLYGON ((39.083332456999955 1.916666432999989, 39.166665789999954 1.916666432999989, 39.166665789999954 1.9999997659999889, 39.083332456999955 1.9999997659999889, 39.083332456999955 1.916666432999989))"
10176934,0.542,39.292,0,38.173,0,134.12,24.64,33.68,4.19,37.591,0.081,23.858,32.841,-4.19,0.782,0.839,-0.081,"POLYGON ((39.249999122999952 0.49999977199998824, 39.333332455999951 0.49999977199998824, 39.333332455999951 0.58333310499998825, 39.249999122999952 0.58333310499998825, 39.249999122999952 0.49999977199998824))"
10176940,0.792,38.042,0,35.055,0,115.12,21.413,31.479,9.849,36.693,0.181,21.251,30.724,-9.849,0.161,0.755,-0.181,"POLYGON ((37.999999127999956 0.74999977099998461, 38.083332460999955 0.74999977099998461, 38.083332460999955 0.83333310399998461, 37.999999127999956 0.83333310399998461, 37.999999127999956 0.74999977099998461))"
10176952,2.875,37.792,0,38.267,0,132.49,23.78,34.327,2.461,40.008,0.079,23.363,32.057,-2.461,0.417,2.27,-0.079,"POLYGON ((37.749999128999946 2.83333309599999, 37.833332461999944 2.83333309599999, 37.833332461999944 2.91666642899999, 37.749999128999946 2.91666642899999, 37.749999128999946 2.83333309599999))"
10177096,0.292,37.542,0.252,32.172,0.008,87.555,17.064,27.951,24.895,33.027,0.717,17.313,27.919,-24.643,-0.249,0.032,-0.709,"POLYGON ((37.499999129999964 0.24999977299998477, 37.583332462999962 0.24999977299998477, 37.583332462999962 0.33333310599998478, 37.499999129999964 0.33333310599998478, 37.499999129999964 0.24999977299998477))"
10177105,2.458,40.208,0,40.832,0,131.97,23.953,33.759,4.981,37.547,0.151,23.87,32.805,-4.981,0.083,0.953,-0.151,"POLYGON ((40.166665785999953 2.4166664309999888, 40.249999118999952 2.4166664309999888, 40.249999118999952 2.4999997639999889, 40.166665785999953 2.4999997639999889, 40.166665785999953 2.4166664309999888))"
10177112,2.625,39.875,0,40.772,0,131.8,23.896,33.844,4.523,37.236,0.134,23.85,32.633,-4.523,0.046,1.212,-0.134,"POLYGON ((39.833332453999958 2.5833330969999864, 39.916665786999957 2.5833330969999864, 39.916665786999957 2.6666664299999865, 39.833332453999958 2.6666664299999865, 39.833332453999958 2.5833330969999864))"
10177145,2.542,39.958,0,40.897,0,133.175,24.159,34.011,4.585,37.444,0.136,24.079,32.862,-4.585,0.08,1.149,-0.136,"POLYGON ((39.916665786999943 2.4999997639999876, 39.999999119999941 2.4999997639999876, 39.999999119999941 2.5833330969999877, 39.916665786999943 2.5833330969999877, 39.916665786999943 2.4999997639999876))"
10177191,1.958,37.042,0,34.431,0,103.26,18.827,30.676,4.502,36.772,0.142,18.821,29.075,-4.502,0.006,1.6,-0.142,"POLYGON ((36.999999131999942 1.916666432999989, 37.083332464999941 1.916666432999989, 37.083332464999941 1.9999997659999889, 36.999999131999942 1.9999997659999889, 36.999999131999942 1.916666432999989))"
10177194,1.875,38.542,0,38.922,0,133.365,24.126,34.181,0.865,38.661,0.021,23.847,32.403,-0.865,0.278,1.778,-0.021,"POLYGON ((38.499999125999949 1.8333330999999902, 38.583332458999948 1.8333330999999902, 38.583332458999948 1.91666643299999, 38.499999125999949 1.91666643299999, 38.499999125999949 1.8333330999999902))"
10177227,2.708,37.125,0.175,36.887,0.005,132.76,23.701,34.449,3.655,40.128,0.109,23.122,32.323,-3.48,0.58,2.126,-0.105,"POLYGON ((37.083332464999955 2.6666664299999852, 37.166665797999954 2.6666664299999852, 37.166665797999954 2.7499997629999853, 37.083332464999955 2.7499997629999853, 37.083332464999955 2.6666664299999852))"
10177228,2.958,37.125,0,36.571,0,122.36,21.81,33.15,2.362,40.304,0.074,21.365,31.054,-2.362,0.445,2.096,-0.074,"POLYGON ((37.083332464999955 2.9166664289999886, 37.166665797999954 2.9166664289999886, 37.166665797999954 2.9999997619999887, 37.083332464999955 2.9999997619999887, 37.083332464999955 2.9166664289999886))"
10177234,4.042,37.042,0.575,37.944,0.015,131.35,23.481,34.184,7.909,39.649,0.238,22.686,32.181,-7.334,0.796,2.003,-0.223,"POLYGON ((36.999999131999942 3.9999997579999871, 37.083332464999941 3.9999997579999871, 37.083332464999941 4.0833330909999868, 36.999999131999942 4.0833330909999868, 36.999999131999942 3.9999997579999871))"
10177243,3.458,38.542,0,39.417,0,127.98,23.117,33.523,5.462,36.421,0.174,22.953,31.546,-5.462,0.164,1.977,-0.174,"POLYGON ((38.499999125999949 3.4166664269999885, 38.583332458999948 3.4166664269999885, 38.583332458999948 3.4999997599999886, 38.499999125999949 3.4999997599999886, 38.499999125999949 3.4166664269999885))"
10177255,0.458,39.875,0,38.911,0,138.98,25.574,34.134,5.842,37.738,0.147,24.562,33.395,-5.842,1.012,0.739,-0.147,"POLYGON ((39.833332453999958 0.41666643899998945, 39.916665786999957 0.41666643899998945, 39.916665786999957 0.49999977199998946, 39.833332453999958 0.49999977199998946, 39.833332453999958 0.41666643899998945))"
10177265,3.458,37.875,0.125,37.999,0.003,119.155,21.447,32.597,5.513,38.337,0.177,21.221,30.502,-5.388,0.226,2.095,-0.174,"POLYGON ((37.833332461999959 3.4166664269999885, 37.916665794999957 3.4166664269999885, 37.916665794999957 3.4999997599999886, 37.833332461999959 3.4999997599999886, 37.833332461999959 3.4166664269999885))"
10177270,3.042,39.708,0,40.457,0,128.97,23.414,33.451,4.345,36.466,0.128,23.433,32.116,-4.345,-0.019,1.335,-0.128,"POLYGON ((39.66666578799996 2.9999997619999874, 39.749999120999959 2.9999997619999874, 39.749999120999959 3.0833330949999875, 39.66666578799996 3.0833330949999875, 39.66666578799996 2.9999997619999874))"
10177288,1.292,38.208,0,36.91,0,127.035,23.157,33.139,2.473,38.412,0.04,22.884,31.818,-2.473,0.273,1.321,-0.04,"POLYGON ((38.166665793999954 1.2499997689999844, 38.249999126999953 1.2499997689999844, 38.249999126999953 1.3333331019999843, 38.166665793999954 1.3333331019999843, 38.166665793999954 1.2499997689999844))"
10177312,1.125,37.542,0,34.417,0,110.815,20.514,31.147,7.362,35.572,0.15,20.477,30.151,-7.362,0.037,0.996,-0.15,"POLYGON ((37.499999129999964 1.0833331029999869, 37.583332462999962 1.0833331029999869, 37.583332462999962 1.1666664359999868, 37.499999129999964 1.1666664359999868, 37.499999129999964 1.0833331029999869))"
10177327,0.708,38.042,0,34.805,0,112.915,21.089,31.173,10.143,35.71,0.187,20.947,30.512,-10.143,0.141,0.661,-0.187,"POLYGON ((37.999999127999956 0.66666643799998582, 38.083332460999955 0.66666643799998582, 38.083332460999955 0.74999977099998583, 37.999999127999956 0.74999977099998583, 37.999999127999956 0.66666643799998582))"
10177330,0.292,38.958,0,36.81,0,127.19,23.599,32.741,5.099,37.161,0.049,22.883,32.084,-5.099,0.715,0.658,-0.049,"POLYGON ((38.916665790999957 0.24999977299998477, 38.999999123999956 0.24999977299998477, 38.999999123999956 0.33333310599998478, 38.916665790999957 0.33333310599998478, 38.916665790999957 0.24999977299998477))"
10177931,2.375,40.042,0,40.96,0,134.005,24.309,34.106,4.412,37.6,0.133,24.193,33.03,-4.412,0.115,1.075,-0.133,"POLYGON ((39.999999119999956 2.33333309799999, 40.083332452999954 2.33333309799999, 40.083332452999954 2.41666643099999, 39.999999119999956 2.41666643099999, 39.999999119999956 2.33333309799999))"
10178194,3.125,39.625,0,40.077,0,124.015,22.573,32.86,4.563,36.001,0.136,22.67,31.491,-4.563,-0.097,1.369,-0.136,"POLYGON ((39.583332454999947 3.0833330949999862, 39.666665787999946 3.0833330949999862, 39.666665787999946 3.1666664279999863, 39.583332454999947 3.1666664279999863, 39.583332454999947 3.0833330949999862))"
10178254,2.125,39.875,0,40.941,0,135.425,24.541,34.354,3.653,37.932,0.111,24.374,33.197,-3.653,0.167,1.158,-0.111,"POLYGON ((39.833332453999958 2.0833330989999865, 39.916665786999957 2.0833330989999865, 39.916665786999957 2.1666664319999867, 39.833332453999958 2.1666664319999867, 39.833332453999958 2.0833330989999865))"
10178598,1.875,39.958,0,40.904,0,136.43,24.743,34.437,0.563,37.949,0.017,24.499,33.386,-0.563,0.243,1.051,-0.017,"POLYGON ((39.916665786999943 1.8333330999999902, 39.999999119999941 1.8333330999999902, 39.999999119999941 1.91666643299999, 39.916665786999943 1.91666643299999, 39.916665786999943 1.8333330999999902))"
10178619,4.292,36.625,4.375,37.738,0.116,132.525,23.66,34.327,7.181,39.513,0.207,22.679,32.387,-2.806,0.981,1.94,-0.091,"POLYGON ((36.583332466999963 4.2499997569999834, 36.666665799999961 4.2499997569999834, 36.666665799999961 4.3333330899999831, 36.583332466999963 4.3333330899999831, 36.583332466999963 4.2499997569999834))"
10178826,0.542,39.458,0,38.515,0,136.375,25.034,33.937,4.083,37.806,0.08,24.182,33.102,-4.083,0.852,0.835,-0.08,"POLYGON ((39.41666578899995 0.49999977199998824, 39.499999121999949 0.49999977199998824, 39.499999121999949 0.58333310499998825, 39.41666578899995 0.58333310499998825, 39.41666578899995 0.49999977199998824))"
10178850,3.292,39.208,0,39.56,0,120.5,21.931,32.497,8.637,34.883,0.26,22.046,30.879,-8.637,-0.115,1.618,-0.26,"POLYGON ((39.166665789999939 3.2499997609999838, 39.249999122999938 3.2499997609999838, 39.249999122999938 3.3333330939999839, 39.166665789999939 3.3333330939999839, 39.166665789999939 3.2499997609999838))"
10178858,2.708,39.042,0,40.103,0,131.07,23.68,33.933,3.264,37.661,0.106,23.59,32.143,-3.264,0.09,1.79,-0.106,"POLYGON ((38.999999123999942 2.6666664299999852, 39.083332456999941 2.6666664299999852, 39.083332456999941 2.7499997629999853, 38.999999123999942 2.7499997629999853, 38.999999123999942 2.6666664299999852))"
10178859,2.792,37.708,0,38.026,0,132.365,23.74,34.319,2.883,40.315,0.093,23.31,32.05,-2.883,0.43,2.269,-0.093,"POLYGON ((37.666665795999961 2.7499997629999839, 37.74999912899996 2.7499997629999839, 37.74999912899996 2.8333330959999841, 37.666665795999961 2.8333330959999841, 37.666665795999961 2.7499997629999839))"
10178872,2.042,39.792,0,40.892,0,135.89,24.623,34.433,3.653,37.916,0.111,24.432,33.237,-3.653,0.191,1.196,-0.111,"POLYGON ((39.749999120999945 1.9999997659999877, 39.833332453999944 1.9999997659999877, 39.833332453999944 2.0833330989999879, 39.749999120999945 2.0833330989999879, 39.749999120999945 1.9999997659999877))"
10178880,1.375,38.875,0,38.938,0,134.27,24.399,34.107,2.715,38.244,0.057,24.019,32.756,-2.715,0.38,1.351,-0.057,"POLYGON ((38.833332457999944 1.3333331019999903, 38.916665790999943 1.3333331019999903, 38.916665790999943 1.4166664349999902, 38.833332457999944 1.4166664349999902, 38.833332457999944 1.3333331019999903))"
10178886,1.708,38.792,0,39.212,0,133.5,24.18,34.137,2.166,38.436,0.043,23.895,32.552,-2.166,0.285,1.585,-0.043,"POLYGON ((38.74999912499996 1.6666664339999855, 38.833332457999958 1.6666664339999855, 38.833332457999958 1.7499997669999854, 38.74999912499996 1.7499997669999854, 38.74999912499996 1.6666664339999855))"
10178888,1.792,37.708,0,36.526,0,126.665,22.876,33.319,3.483,39.219,0.068,22.609,31.546,-3.483,0.267,1.772,-0.068,"POLYGON ((37.666665795999961 1.7499997669999843, 37.74999912899996 1.7499997669999843, 37.74999912899996 1.8333330999999842, 37.666665795999961 1.8333330999999842, 37.666665795999961 1.7499997669999843))"
10178901,2.292,38.125,0,37.754,0,120.675,21.767,32.711,2.845,40.048,0.069,21.659,30.632,-2.845,0.109,2.079,-0.069,"POLYGON ((38.083332460999941 2.2499997649999841, 38.16666579399994 2.2499997649999841, 38.16666579399994 2.3333330979999842, 38.083332460999941 2.3333330979999842, 38.083332460999941 2.2499997649999841))"
10178905,0.458,39.292,0,37.999,0,133.435,24.564,33.56,4.916,37.522,0.099,23.748,32.76,-4.916,0.817,0.8,-0.099,"POLYGON ((39.249999122999952 0.41666643899998945, 39.333332455999951 0.41666643899998945, 39.333332455999951 0.49999977199998946, 39.249999122999952 0.49999977199998946, 39.249999122999952 0.41666643899998945))"
10179356,0.292,39.042,0,37.066,0,128.925,23.886,32.95,5.394,37.352,0.059,23.118,32.268,-5.394,0.768,0.682,-0.059,"POLYGON ((38.999999123999942 0.24999977299998477, 39.083332456999941 0.24999977299998477, 39.083332456999941 0.33333310599998478, 38.999999123999942 0.33333310599998478, 38.999999123999942 0.24999977299998477))"
10179362,0.625,37.875,0,34.125,0,108.595,20.417,30.61,11.285,35.296,0.229,20.349,30.093,-11.285,0.068,0.517,-0.229,"POLYGON ((37.833332461999959 0.583333104999987, 37.916665794999957 0.583333104999987, 37.916665794999957 0.666666437999987, 37.833332461999959 0.666666437999987, 37.833332461999959 0.583333104999987))"
10179376,2.792,37.625,0,37.871,0,132.55,23.761,34.354,3.409,40.293,0.109,23.304,32.095,-3.409,0.458,2.259,-0.109,"POLYGON ((37.583332462999948 2.7499997629999839, 37.666665795999947 2.7499997629999839, 37.666665795999947 2.8333330959999841, 37.583332462999948 2.8333330959999841, 37.583332462999948 2.7499997629999839))"
10179388,2.458,38.958,0,40.033,0,132.575,23.946,34.151,2.75,38.096,0.079,23.803,32.338,-2.75,0.142,1.813,-0.079,"POLYGON ((38.916665790999957 2.4166664309999888, 38.999999123999956 2.4166664309999888, 38.999999123999956 2.4999997639999889, 38.916665790999957 2.4999997639999889, 38.916665790999957 2.4166664309999888))"
10179389,2.625,38.375,0,39.004,0,129.5,23.301,33.817,0.012,38.677,0,23.104,31.691,-0.012,0.197,2.126,0,"POLYGON ((38.333332459999951 2.5833330969999864, 38.41666579299995 2.5833330969999864, 38.41666579299995 2.6666664299999865, 38.333332459999951 2.6666664299999865, 38.333332459999951 2.5833330969999864))"
10179390,2.625,39.042,0,40.101,0,131.315,23.72,33.969,2.364,37.823,0.076,23.623,32.188,-2.364,0.097,1.78,-0.076,"POLYGON ((38.999999123999942 2.5833330969999864, 39.083332456999941 2.5833330969999864, 39.083332456999941 2.6666664299999865, 38.999999123999942 2.6666664299999865, 38.999999123999942 2.5833330969999864))"
10179449,2.208,37.875,0,36.679,0,111.95,20.301,31.684,3.477,39.303,0.097,20.283,29.658,-3.477,0.019,2.026,-0.097,"POLYGON ((37.833332461999959 2.1666664319999853, 37.916665794999957 2.1666664319999853, 37.916665794999957 2.2499997649999854, 37.833332461999959 2.2499997649999854, 37.833332461999959 2.1666664319999853))"
10179467,2.208,37.792,0,36.834,0,118.34,21.36,32.451,3.77,39.567,0.086,21.225,30.396,-3.77,0.135,2.056,-0.086,"POLYGON ((37.749999128999946 2.1666664319999853, 37.833332461999944 2.1666664319999853, 37.833332461999944 2.2499997649999854, 37.749999128999946 2.2499997649999854, 37.749999128999946 2.1666664319999853))"
10179475,1.792,37.042,0.15,33.057,0.005,77.83,14.637,27.6,4.176,35.292,0.136,15.056,26.253,-4.026,-0.419,1.347,-0.132,"POLYGON ((36.999999131999942 1.7499997669999843, 37.083332464999941 1.7499997669999843, 37.083332464999941 1.8333330999999842, 36.999999131999942 1.8333330999999842, 36.999999131999942 1.7499997669999843))"
10179483,0.792,37.375,0,33.216,0,100.995,19.036,29.82,13.295,34.623,0.275,19.131,29.247,-13.295,-0.096,0.573,-0.275,"POLYGON ((37.333332463999966 0.74999977099998461, 37.416665796999965 0.74999977099998461, 37.416665796999965 0.83333310399998461, 37.333332463999966 0.83333310399998461, 37.333332463999966 0.74999977099998461))"
10179704,0.458,38.458,0,35.538,0,118.035,22.031,31.693,7.813,36.081,0.136,21.665,31.107,-7.813,0.367,0.586,-0.136,"POLYGON ((38.416665792999964 0.41666643899998945, 38.499999125999963 0.41666643899998945, 38.499999125999963 0.49999977199998946, 38.416665792999964 0.49999977199998946, 38.416665792999964 0.41666643899998945))"
10179761,1.792,37.958,0,37.199,0,128.555,23.231,33.543,3.446,39.219,0.068,22.964,31.744,-3.446,0.267,1.799,-0.068,"POLYGON ((37.916665794999943 1.7499997669999843, 37.999999127999942 1.7499997669999843, 37.999999127999942 1.8333330999999842, 37.916665794999943 1.8333330999999842, 37.916665794999943 1.7499997669999843))"
10180019,2.458,38.625,0,39.457,0,131.38,23.691,34.027,3.35,38.555,0.104,23.512,32.038,-3.35,0.18,1.989,-0.104,"POLYGON ((38.583332458999962 2.4166664309999888, 38.666665791999961 2.4166664309999888, 38.666665791999961 2.4999997639999889, 38.583332458999962 2.4999997639999889, 38.583332458999962 2.4166664309999888))"
