"locationid","latitude","longitude","CSUMPRE","CSUMPET","CPOVRPR","CSUMGDD1","CAvgMinT","CAvgMaxT","LTNSUMP","LTNSPET","LTNASPO","LTAvgMnT","LTAvgMxT","DFLTSUM","DFLTMinT","DFLTMaxT","DFLTPVP","shapewkt"
10313702,2.292,37.958,0,27.973,0,89.315,17.683,27.836,1.143,32.273,0.035,17.373,25.564,-1.143,0.31,2.272,-0.035,"POLYGON ((37.916665794999943 2.2499997649999841, 37.999999127999942 2.2499997649999841, 37.999999127999942 2.3333330979999842, 37.916665794999943 2.3333330979999842, 37.916665794999943 2.2499997649999841))"
10313730,1.042,37.542,0,24.958,0,96.965,19.74,27.964,0.167,28.505,0.003,19.408,27.668,-0.167,0.332,0.297,-0.003,"POLYGON ((37.499999129999964 0.99999976999998808, 37.583332462999962 0.99999976999998808, 37.583332462999962 1.083333102999988, 37.499999129999964 1.083333102999988, 37.499999129999964 0.99999976999998808))"
10313826,0.542,38.458,0,25.736,0,106.275,21.344,29.02,0,30.715,0,20.842,28.864,0,0.502,0.156,0,"POLYGON ((38.416665792999964 0.49999977199998824, 38.499999125999963 0.49999977199998824, 38.499999125999963 0.58333310499998825, 38.416665792999964 0.58333310499998825, 38.416665792999964 0.49999977199998824))"
10313986,2.875,39.625,0,33.573,0,122.952,23.046,31.944,0,32.598,0,22.748,30.223,0,0.298,1.721,0,"POLYGON ((39.583332454999947 2.83333309599999, 39.666665787999946 2.83333309599999, 39.666665787999946 2.91666642899999, 39.583332454999947 2.91666642899999, 39.583332454999947 2.83333309599999))"
10314053,2.958,38.208,0,29.762,0,121.01,22.796,31.779,0,33.771,0,22.367,29.731,0,0.429,2.047,0,"POLYGON ((38.166665793999954 2.9166664289999886, 38.249999126999953 2.9166664289999886, 38.249999126999953 2.9999997619999887, 38.166665793999954 2.9999997619999887, 38.166665793999954 2.9166664289999886))"
10314229,3.208,38.958,0,33.034,0,120.386,22.726,31.571,0.002,32.622,0,22.504,29.815,-0.002,0.222,1.756,0,"POLYGON ((38.916665790999957 3.166666427999985, 38.999999123999956 3.166666427999985, 38.999999123999956 3.2499997609999851, 38.916665790999957 3.2499997609999851, 38.916665790999957 3.166666427999985))"
10314308,1.792,37.458,0.4,26.193,0.015,110.41,21.549,29.997,0.425,32.405,0.01,21.203,29.067,-0.025,0.345,0.93,0.006,"POLYGON ((37.416665796999951 1.7499997669999843, 37.499999129999949 1.7499997669999843, 37.499999129999949 1.8333330999999842, 37.416665796999951 1.8333330999999842, 37.416665796999951 1.7499997669999843))"
10314431,1.625,36.625,6.75,24.7,0.273,90.03,18.25,27.473,1.661,28.09,0.062,18.047,26.907,5.089,0.203,0.566,0.211,"POLYGON ((36.583332466999963 1.5833331009999867, 36.666665799999961 1.5833331009999867, 36.666665799999961 1.6666664339999866, 36.583332466999963 1.6666664339999866, 36.583332466999963 1.5833331009999867))"
10314449,1.458,39.708,0,30.29,0,126.335,23.794,32.301,0,33.889,0,23.426,31.077,0,0.368,1.225,0,"POLYGON ((39.66666578799996 1.4166664349999891, 39.749999120999959 1.4166664349999891, 39.749999120999959 1.499999767999989, 39.66666578799996 1.499999767999989, 39.66666578799996 1.4166664349999891))"
10314459,1.375,37.042,0.45,24.547,0.018,79.448,16.641,25.87,0.321,27.387,0.008,16.431,25.325,0.129,0.211,0.545,0.01,"POLYGON ((36.999999131999942 1.3333331019999903, 37.083332464999941 1.3333331019999903, 37.083332464999941 1.4166664349999902, 36.999999131999942 1.4166664349999902, 36.999999131999942 1.3333331019999903))"
10314813,2.875,36.958,0,27.021,0,107.84,20.634,30.177,0,32.83,0,20.201,28.614,0,0.434,1.564,0,"POLYGON ((36.916665798999958 2.83333309599999, 36.999999131999957 2.83333309599999, 36.999999131999957 2.91666642899999, 36.916665798999958 2.91666642899999, 36.916665798999958 2.83333309599999))"
10314864,1.792,38.875,0,29.505,0,122.435,23.25,31.731,0,33.278,0,22.873,30.334,0,0.377,1.397,0,"POLYGON ((38.833332457999944 1.7499997669999843, 38.916665790999943 1.7499997669999843, 38.916665790999943 1.8333330999999842, 38.833332457999944 1.8333330999999842, 38.833332457999944 1.7499997669999843))"
10315007,1.292,38.625,0,28.185,0,118.28,22.876,30.919,0,32.958,0,22.443,30.052,0,0.433,0.867,0,"POLYGON ((38.583332458999962 1.2499997689999844, 38.666665791999961 1.2499997689999844, 38.666665791999961 1.3333331019999843, 38.583332458999962 1.3333331019999843, 38.583332458999962 1.2499997689999844))"
10315008,1.208,39.625,0,29.841,0,123.095,23.386,31.773,0,33.44,0,22.986,30.705,0,0.4,1.068,0,"POLYGON ((39.583332454999947 1.1666664359999857, 39.666665787999946 1.1666664359999857, 39.666665787999946 1.2499997689999855, 39.583332454999947 1.2499997689999855, 39.583332454999947 1.1666664359999857))"
10315177,1.792,36.958,2.2,24.666,0.089,77.097,16.556,25.366,0.427,28.034,0.014,16.622,25.517,1.773,-0.066,-0.151,0.075,"POLYGON ((36.916665798999958 1.7499997669999843, 36.999999131999957 1.7499997669999843, 36.999999131999957 1.8333330999999842, 36.916665798999958 1.8333330999999842, 36.916665798999958 1.7499997669999843))"
10315495,0.958,39.958,0,29.907,0,126.585,23.97,32.123,0.002,33.647,0,23.591,31.249,-0.002,0.379,0.874,0,"POLYGON ((39.916665786999943 0.91666643699998929, 39.999999119999941 0.91666643699998929, 39.999999119999941 0.9999997699999893, 39.916665786999943 0.9999997699999893, 39.916665786999943 0.91666643699998929))"
10315533,1.458,40.208,0,30.816,0,129.099,24.23,32.633,0.253,34.326,0.004,23.973,31.613,-0.253,0.257,1.019,-0.004,"POLYGON ((40.166665785999953 1.4166664349999891, 40.249999118999952 1.4166664349999891, 40.249999118999952 1.499999767999989, 40.166665785999953 1.499999767999989, 40.166665785999953 1.4166664349999891))"
10316167,0.958,39.875,0,29.381,0,126.245,23.927,32.066,0.002,33.564,0,23.549,31.208,-0.002,0.378,0.857,0,"POLYGON ((39.833332453999958 0.91666643699998929, 39.916665786999957 0.91666643699998929, 39.916665786999957 0.9999997699999893, 39.833332453999958 0.9999997699999893, 39.833332453999958 0.91666643699998929))"
10316201,2.708,38.958,0,30.663,0,122.332,22.983,31.907,0,33.016,0,22.624,29.971,0,0.359,1.936,0,"POLYGON ((38.916665790999957 2.6666664299999852, 38.999999123999956 2.6666664299999852, 38.999999123999956 2.7499997629999853, 38.916665790999957 2.7499997629999853, 38.916665790999957 2.6666664299999852))"
10316220,1.042,38.542,0,26.982,0,111.73,21.943,29.98,0,31.97,0,21.491,29.307,0,0.452,0.673,0,"POLYGON ((38.499999125999949 0.99999976999998808, 38.583332458999948 0.99999976999998808, 38.583332458999948 1.083333102999988, 38.499999125999949 1.083333102999988, 38.499999125999949 0.99999976999998808))"
10316435,2.458,38.042,0,28.586,0,103.5,19.999,29.573,0.35,33.153,0.01,19.647,27.45,-0.35,0.351,2.123,-0.01,"POLYGON ((37.999999127999956 2.4166664309999888, 38.083332460999955 2.4166664309999888, 38.083332460999955 2.4999997639999889, 37.999999127999956 2.4999997639999889, 37.999999127999956 2.4166664309999888))"
10316725,2.708,39.208,0,30.98,0,123.672,23.244,32.083,0,33.281,0,22.893,30.256,0,0.351,1.827,0,"POLYGON ((39.166665789999939 2.6666664299999852, 39.249999122999938 2.6666664299999852, 39.249999122999938 2.7499997629999853, 39.166665789999939 2.7499997629999853, 39.166665789999939 2.6666664299999852))"
10316771,1.875,36.958,1.3,24.791,0.052,78.977,16.887,25.62,0.427,28.35,0.014,16.986,25.823,0.873,-0.099,-0.203,0.039,"POLYGON ((36.916665798999958 1.8333330999999902, 36.999999131999957 1.8333330999999902, 36.999999131999957 1.91666643299999, 36.916665798999958 1.91666643299999, 36.916665798999958 1.8333330999999902))"
10316772,1.792,39.708,0,30.681,0,126.82,23.781,32.453,0,33.91,0,23.452,31.062,0,0.329,1.391,0,"POLYGON ((39.66666578799996 1.7499997669999843, 39.749999120999959 1.7499997669999843, 39.749999120999959 1.8333330999999842, 39.66666578799996 1.8333330999999842, 39.66666578799996 1.7499997669999843))"
10316816,2.958,38.708,0,30.566,0,121.31,22.787,31.79,0,33.093,0,22.396,29.722,0,0.392,2.068,0,"POLYGON ((38.666665791999947 2.9166664289999886, 38.749999124999945 2.9166664289999886, 38.749999124999945 2.9999997619999887, 38.666665791999947 2.9999997619999887, 38.666665791999947 2.9166664289999886))"
10316861,0.458,37.625,0.825,23.635,0.035,88.315,18.634,26.599,1.042,26.891,0.032,18.279,26.807,-0.218,0.355,-0.208,0.003,"POLYGON ((37.583332462999948 0.41666643899998945, 37.666665795999947 0.41666643899998945, 37.666665795999947 0.49999977199998946, 37.583332462999948 0.49999977199998946, 37.583332462999948 0.41666643899998945))"
10316876,2.458,37.208,0,26.888,0,117.87,22.486,31.191,0.208,33.185,0.006,22.086,29.948,-0.208,0.4,1.244,-0.006,"POLYGON ((37.16666579799994 2.4166664309999888, 37.249999130999939 2.4166664309999888, 37.249999130999939 2.4999997639999889, 37.16666579799994 2.4999997639999889, 37.16666579799994 2.4166664309999888))"
10316879,2.042,37.375,0.1,26.475,0.004,112.915,21.843,30.419,0,32.921,0,21.484,29.32,0.1,0.359,1.098,0.004,"POLYGON ((37.333332463999966 1.9999997659999877, 37.416665796999965 1.9999997659999877, 37.416665796999965 2.0833330989999879, 37.333332463999966 2.0833330989999879, 37.333332463999966 1.9999997659999877))"
10316910,1.542,36.625,4.575,24.489,0.187,82.38,17.016,26.521,1.874,27.375,0.075,16.84,25.891,2.701,0.176,0.631,0.112,"POLYGON ((36.583332466999963 1.4999997679999879, 36.666665799999961 1.4999997679999879, 36.666665799999961 1.5833331009999878, 36.583332466999963 1.5833331009999878, 36.583332466999963 1.4999997679999879))"
10317262,2.792,38.375,0,29.853,0,119.715,22.59,31.614,0,33.168,0,22.192,29.554,0,0.398,2.06,0,"POLYGON ((38.333332459999951 2.7499997629999839, 38.41666579299995 2.7499997629999839, 38.41666579299995 2.8333330959999841, 38.333332459999951 2.8333330959999841, 38.333332459999951 2.7499997629999839))"
10317292,0.792,39.792,0,29.051,0,124.42,23.78,31.74,0.002,33.244,0,23.318,31.005,-0.002,0.462,0.735,0,"POLYGON ((39.749999120999945 0.74999977099998461, 39.833332453999944 0.74999977099998461, 39.833332453999944 0.83333310399998461, 39.749999120999945 0.83333310399998461, 39.749999120999945 0.74999977099998461))"
10317522,1.875,38.042,0,27.773,0,117.735,22.643,30.996,0,33.673,0,22.258,29.729,0,0.384,1.267,0,"POLYGON ((37.999999127999956 1.8333330999999902, 38.083332460999955 1.8333330999999902, 38.083332460999955 1.91666643299999, 37.999999127999956 1.91666643299999, 37.999999127999956 1.8333330999999902))"
10317800,2.792,37.542,1.7,28.132,0.06,121.125,22.9,31.707,0.1,34.128,0.003,22.455,30.062,1.6,0.445,1.645,0.057,"POLYGON ((37.499999129999964 2.7499997629999839, 37.583332462999962 2.7499997629999839, 37.583332462999962 2.8333330959999841, 37.499999129999964 2.8333330959999841, 37.499999129999964 2.7499997629999839))"
10317835,1.458,37.708,0,26.116,0,107.5,21.219,29.496,0,30.791,0,20.858,28.743,0,0.36,0.753,0,"POLYGON ((37.666665795999961 1.4166664349999891, 37.74999912899996 1.4166664349999891, 37.74999912899996 1.499999767999989, 37.666665795999961 1.499999767999989, 37.666665795999961 1.4166664349999891))"
10318173,3.375,37.792,0,32.216,0,102.26,19.593,29.624,0,31.419,0,19.119,27.204,0,0.474,2.42,0,"POLYGON ((37.749999128999946 3.3333330939999897, 37.833332461999944 3.3333330939999897, 37.833332461999944 3.41666642699999, 37.749999128999946 3.41666642699999, 37.749999128999946 3.3333330939999897))"
10318593,2.958,39.958,0.2,34.879,0.006,119.862,22.683,31.47,0,32.582,0,22.544,30.14,0.2,0.14,1.33,0.006,"POLYGON ((39.916665786999943 2.9166664289999886, 39.999999119999941 2.9166664289999886, 39.999999119999941 2.9999997619999887, 39.916665786999943 2.9999997619999887, 39.916665786999943 2.9166664289999886))"
10318674,2.292,39.208,0.175,30.593,0.006,125.09,23.441,32.279,0,33.484,0,23.102,30.511,0.175,0.339,1.767,0.006,"POLYGON ((39.166665789999939 2.2499997649999841, 39.249999122999938 2.2499997649999841, 39.249999122999938 2.3333330979999842, 39.166665789999939 2.3333330979999842, 39.166665789999939 2.2499997649999841))"
10318730,3.458,37.958,0,32.771,0,114.109,21.602,31,0,32.69,0,21.122,28.816,0,0.481,2.184,0,"POLYGON ((37.916665794999943 3.4166664269999885, 37.999999127999942 3.4166664269999885, 37.999999127999942 3.4999997599999886, 37.916665794999943 3.4999997599999886, 37.916665794999943 3.4166664269999885))"
10318985,1.208,38.625,0,28.029,0,118.085,22.887,30.851,0,32.801,0,22.445,30.075,0,0.442,0.776,0,"POLYGON ((38.583332458999962 1.1666664359999857, 38.666665791999961 1.1666664359999857, 38.666665791999961 1.2499997689999855, 38.583332458999962 1.2499997689999855, 38.583332458999962 1.1666664359999857))"
10319284,0.792,37.958,0,24.926,0,101.42,20.549,28.429,0,30.161,0,20.132,28.241,0,0.417,0.188,0,"POLYGON ((37.916665794999943 0.74999977099998461, 37.999999127999942 0.74999977099998461, 37.999999127999942 0.83333310399998461, 37.916665794999943 0.83333310399998461, 37.916665794999943 0.74999977099998461))"
10319345,2.208,39.958,0.45,31.331,0.014,126.144,23.535,32.394,0,33.686,0,23.39,31.005,0.45,0.145,1.389,0.014,"POLYGON ((39.916665786999943 2.1666664319999853, 39.999999119999941 2.1666664319999853, 39.999999119999941 2.2499997649999854, 39.916665786999943 2.2499997649999854, 39.916665786999943 2.1666664319999853))"
10319353,0.875,39.542,0,28.829,0,124.51,23.844,31.73,0,33.575,0,23.353,31.017,0,0.492,0.713,0,"POLYGON ((39.499999121999963 0.8333331039999905, 39.583332454999962 0.8333331039999905, 39.583332454999962 0.91666643699999051, 39.499999121999963 0.91666643699999051, 39.499999121999963 0.8333331039999905))"
10319355,0.458,39.625,0,28.294,0,123.03,23.798,31.34,0,33.303,0,23.241,30.928,0,0.557,0.412,0,"POLYGON ((39.583332454999947 0.41666643899998945, 39.666665787999946 0.41666643899998945, 39.666665787999946 0.49999977199998946, 39.583332454999947 0.49999977199998946, 39.583332454999947 0.41666643899998945))"
10319384,0.458,38.625,0,26.024,0,109.25,21.83,29.384,0,31.168,0,21.301,29.266,0,0.529,0.118,0,"POLYGON ((38.583332458999962 0.41666643899998945, 38.666665791999961 0.41666643899998945, 38.666665791999961 0.49999977199998946, 38.583332458999962 0.49999977199998946, 38.583332458999962 0.41666643899998945))"
10319447,2.625,37.125,0,27.02,0,119.385,22.661,31.437,0.363,33.292,0.011,22.249,30.167,-0.363,0.412,1.27,-0.011,"POLYGON ((37.083332464999955 2.5833330969999864, 37.166665797999954 2.5833330969999864, 37.166665797999954 2.6666664299999865, 37.083332464999955 2.6666664299999865, 37.083332464999955 2.5833330969999864))"
10319521,4.375,36.875,0,30.851,0,122.67,22.971,32.077,0.325,32.422,0.007,22.084,30.205,-0.325,0.887,1.872,-0.007,"POLYGON ((36.833332465999945 4.3333330899999893, 36.916665798999944 4.3333330899999893, 36.916665798999944 4.416666422999989, 36.833332465999945 4.416666422999989, 36.833332465999945 4.3333330899999893))"
10319751,1.542,38.208,0,27.59,0,115.99,22.483,30.657,0,32.999,0,22.083,29.661,0,0.4,0.996,0,"POLYGON ((38.166665793999954 1.4999997679999879, 38.249999126999953 1.4999997679999879, 38.249999126999953 1.5833331009999878, 38.166665793999954 1.5833331009999878, 38.166665793999954 1.4999997679999879))"
10319868,0.542,39.708,0,28.568,0,124.255,23.918,31.554,0,33.489,0,23.397,31.061,0,0.521,0.493,0,"POLYGON ((39.66666578799996 0.49999977199998824, 39.749999120999959 0.49999977199998824, 39.749999120999959 0.58333310499998825, 39.66666578799996 0.58333310499998825, 39.66666578799996 0.49999977199998824))"
10320030,3.208,37.875,0,29.42,0,117.16,22.1,31.346,0,33.384,0,21.773,29.37,0,0.327,1.975,0,"POLYGON ((37.833332461999959 3.166666427999985, 37.916665794999957 3.166666427999985, 37.916665794999957 3.2499997609999851, 37.833332461999959 3.2499997609999851, 37.833332461999959 3.166666427999985))"
10320059,1.125,37.042,5.425,24.274,0.223,84.319,17.797,26.295,0.628,27.113,0.023,17.633,26.354,4.797,0.164,-0.06,0.2,"POLYGON ((36.999999131999942 1.0833331029999869, 37.083332464999941 1.0833331029999869, 37.083332464999941 1.1666664359999868, 36.999999131999942 1.1666664359999868, 36.999999131999942 1.0833331029999869))"
10320193,1.792,36.875,2.325,25.084,0.093,86.35,17.533,26.945,0.427,28.383,0.014,17.297,26.135,1.898,0.236,0.81,0.079,"POLYGON ((36.833332465999945 1.7499997669999843, 36.916665798999944 1.7499997669999843, 36.916665798999944 1.8333330999999842, 36.833332465999945 1.8333330999999842, 36.833332465999945 1.7499997669999843))"
10320520,3.458,36.958,0,31.643,0,125.22,23.426,32.351,0.25,34.48,0.005,22.817,30.851,-0.25,0.609,1.5,-0.005,"POLYGON ((36.916665798999958 3.4166664269999885, 36.999999131999957 3.4166664269999885, 36.999999131999957 3.4999997599999886, 36.916665798999958 3.4999997599999886, 36.916665798999958 3.4166664269999885))"
10320530,3.625,36.625,0,31.064,0,116.52,21.92,31.371,0,34.351,0,21.271,29.787,0,0.649,1.584,0,"POLYGON ((36.583332466999963 3.583333092999986, 36.666665799999961 3.583333092999986, 36.666665799999961 3.6666664259999862, 36.583332466999963 3.6666664259999862, 36.583332466999963 3.583333092999986))"
10320532,2.125,39.792,2.7,31.1,0.087,127.083,23.718,32.591,0,33.581,0,23.43,31.008,2.7,0.288,1.583,0.087,"POLYGON ((39.749999120999945 2.0833330989999865, 39.833332453999944 2.0833330989999865, 39.833332453999944 2.1666664319999867, 39.749999120999945 2.1666664319999867, 39.749999120999945 2.0833330989999865))"
10320539,3.458,37.542,0,32.867,0,117.945,22.223,31.476,0.107,33.58,0.003,21.671,29.491,-0.107,0.552,1.985,-0.003,"POLYGON ((37.499999129999964 3.4166664269999885, 37.583332462999962 3.4166664269999885, 37.583332462999962 3.4999997599999886, 37.499999129999964 3.4999997599999886, 37.499999129999964 3.4166664269999885))"
10320693,0.542,39.958,0,28.906,0,124.945,23.947,31.687,0.225,33.369,0.003,23.473,31.114,-0.225,0.474,0.574,-0.003,"POLYGON ((39.916665786999943 0.49999977199998824, 39.999999119999941 0.49999977199998824, 39.999999119999941 0.58333310499998825, 39.916665786999943 0.58333310499998825, 39.916665786999943 0.49999977199998824))"
10320694,0.875,39.625,0,28.941,0,124.365,23.797,31.736,0,33.623,0,23.312,30.991,0,0.485,0.745,0,"POLYGON ((39.583332454999947 0.8333331039999905, 39.666665787999946 0.8333331039999905, 39.666665787999946 0.91666643699999051, 39.583332454999947 0.91666643699999051, 39.583332454999947 0.8333331039999905))"
10320852,0.875,36.958,5.8,23.247,0.249,77.735,16.676,25.534,1.095,26.336,0.042,16.499,25.462,4.705,0.177,0.072,0.208,"POLYGON ((36.916665798999958 0.8333331039999905, 36.999999131999957 0.8333331039999905, 36.999999131999957 0.91666643699999051, 36.916665798999958 0.91666643699999051, 36.916665798999958 0.8333331039999905))"
10321154,3.458,38.458,0,32.353,0,119.116,22.543,31.49,0.015,32.115,0.001,22.081,29.472,-0.015,0.463,2.018,-0.001,"POLYGON ((38.416665792999964 3.4166664269999885, 38.499999125999963 3.4166664269999885, 38.499999125999963 3.4999997599999886, 38.416665792999964 3.4999997599999886, 38.416665792999964 3.4166664269999885))"
10321202,1.875,38.208,0,28.204,0,119.87,22.966,31.283,0,33.79,0,22.575,29.981,0,0.391,1.302,0,"POLYGON ((38.166665793999954 1.8333330999999902, 38.249999126999953 1.8333330999999902, 38.249999126999953 1.91666643299999, 38.166665793999954 1.91666643299999, 38.166665793999954 1.8333330999999902))"
10321240,0.208,38.458,0,25.131,0,106.145,21.506,28.821,0,29.645,0,20.971,29.023,0,0.535,-0.201,0,"POLYGON ((38.416665792999964 0.16666643999998598, 38.499999125999963 0.16666643999998598, 38.499999125999963 0.24999977299998596, 38.416665792999964 0.24999977299998596, 38.416665792999964 0.16666643999998598))"
10321303,0.708,36.958,1.725,22.99,0.075,72.815,15.957,24.847,1.6,25.808,0.07,15.799,24.89,0.125,0.158,-0.043,0.005,"POLYGON ((36.916665798999958 0.66666643799998582, 36.999999131999957 0.66666643799998582, 36.999999131999957 0.74999977099998583, 36.916665798999958 0.74999977099998583, 36.916665798999958 0.66666643799998582))"
10321304,2.042,39.208,3.525,30.33,0.116,125.155,23.519,32.24,0,33.717,0,23.175,30.625,3.525,0.343,1.615,0.116,"POLYGON ((39.166665789999939 1.9999997659999877, 39.249999122999938 1.9999997659999877, 39.249999122999938 2.0833330989999879, 39.166665789999939 2.0833330989999879, 39.166665789999939 1.9999997659999877))"
10321518,0.542,37.292,2.875,23.169,0.124,77.375,16.762,25.306,0.258,26.068,0.009,16.553,25.429,2.617,0.209,-0.123,0.115,"POLYGON ((37.249999130999953 0.49999977199998824, 37.333332463999952 0.49999977199998824, 37.333332463999952 0.58333310499998825, 37.249999130999953 0.58333310499998825, 37.249999130999953 0.49999977199998824))"
